capture_id,Being-away,Coherence,Scope,Fascination,Average
201311_113.8327226_22.588928800000005.png,0.4964260122705439,0.2512867977929635,0.0949544704505697,0.0797593510951027,0.230606658
201311_113.83766518162263_22.641416403895732.png,0.0766281156458505,0.7333571904814647,0.1020110564641493,0.0899041598025771,0.250475131
201311_113.87865392033376_22.61317748414232.png,0.4972950266358177,0.1054130021090815,0.4304809458458664,0.0976232396685111,0.282703054
201311_113.882861_22.6128348.png,0.6790707957274479,0.6427790779774304,0.326932533689771,0.7338166365953623,0.595649761
201311_113.9022082_22.590201799999996.png,0.0822834211190131,0.1115613362616925,0.1071432588337699,0.1066209570795422,0.101902243
201311_113.97215286575438_22.599851368800312.png,0.6793080134248087,0.5549760778188787,0.6312781219312339,0.4129612249764995,0.56963086
201311_113.9824091_22.594394199999996.png,0.6792836166158851,0.2510948113019441,0.631839427069312,0.7359176505725328,0.574533876
201311_114.0367137_22.625328199999995.png,0.6787672564116052,0.8024825154779335,0.5311121100559857,0.6055310234335606,0.654473226
201311_114.07813510000001_22.5592236.png,0.2930248216083025,0.3480354607634023,0.4302127287218417,0.7368635055606245,0.452034129
201311_114.1331646_22.6036264.png,0.592720560596378,0.253262655717554,0.3263403241846272,0.7367879674082581,0.477277877
201311_114.158799_22.6090681.png,0.0914472790451766,0.3483231239271775,0.7233472065266855,0.7747572644378573,0.484468718
201311_114.16919617982792_22.62714279983004.png,0.4959345010493515,0.2546253097563105,0.3265143412212234,0.1176673069772446,0.298685365
201311_114.1708255_22.6072058.png,0.5923069785376589,0.2548463221913097,0.3267451485512973,0.3373338191150795,0.377808067
201311_114.1832046_22.5984266.png,0.3995784839173547,0.255063294224625,0.2249463573431014,0.3378044024603343,0.304348134
201312_113.8235017_22.698809100000002.png,0.0911116477208695,0.2552771501410724,0.4300215724897915,0.6881767345464872,0.366146776
201312_113.83443584337306_22.74126975401547.png,0.093665812113056,0.5571097891078531,0.2244772940791383,0.337961344544589,0.30330356
201312_113.8374755_22.647390599999994.png,0.680170540017521,0.3480295058062364,0.4305493096302091,0.3382750109192856,0.449256092
201312_113.85777283738314_22.642709229323334.png,0.4951174776196243,0.4600124402359117,0.5329813847820266,0.3385578983368085,0.4566673
201312_113.876258209507_22.67064777876147.png,0.3999397697824332,0.1081836154407881,0.430749333575224,0.111585544234904,0.262614566
201312_113.8844253_22.668941099999998.png,0.0929707504230828,0.1106259142845818,0.4307053193818081,0.5069268668961948,0.285307213
201312_113.89281280000002_22.556411099999995.png,0.5941408952285839,0.4602932605400474,0.5327551851216383,0.7775410089111713,0.591182587
201312_113.9201526_22.757344299999996.png,0.3996682651970905,0.5575754064886227,0.5326953261484294,0.1128979647444847,0.400709241
201312_113.9429058_22.681555399999997.png,0.0945432216051766,0.2525044025799364,0.5322129080931506,0.7391854306428441,0.404611491
201312_113.9569087_22.710923500000003.png,0.0975186410006137,0.252329737355419,0.5320761790706805,0.1171244004893631,0.249762239
201312_113.96037321245348_22.71031364112373.png,0.0988648046174651,0.1147127379516685,0.101124538928373,0.1183706214604156,0.108268176
201312_113.9663157_22.5911024.png,0.400260848960528,0.7409475410028877,0.221027557456042,0.2549473301772119,0.404295819
201312_114.02460795663488_22.690583366445924.png,0.1000263573066525,0.3492026887956149,0.5317242682132068,0.338954570380198,0.329976971
201312_114.1465315_22.64902.png,0.1011354766425745,0.4610771478098094,0.5316621365177397,0.2555849210969025,0.337364921
201312_114.15496564402403_22.68774104495292.png,0.1021904341827654,0.2513610387028002,0.2209595894000393,0.256020442378078,0.207632876
201312_114.1675356_22.644914899999993.png,0.7844043834422836,0.3495472637330241,0.6368053452313888,0.3389818860476944,0.52743472
201312_114.18655560000002_22.637104.png,0.1031445446421236,0.2516283156751397,0.2211577919455832,0.4139454539671223,0.247469027
201312_114.19316369793675_22.635618175979587.png,0.4948974478056939,0.2516949203706358,0.2213704828590585,0.608119262753608,0.394020528
201312_114.1943834_22.631455699999997.png,0.1034376406426129,0.2517701023435908,0.3217013358258102,0.2554260892083754,0.233083792
201312_114.2010636_22.665965500000006.png,0.1043453032634791,0.4621291508093201,0.7292166236246475,0.118064013114401,0.353438773
201312_114.2148053_22.727966299999995.png,0.4012498333905287,0.55833961764541,0.2216839797548747,0.2555753998142859,0.359212208
201312_114.2280303_22.6858936.png,0.2901243353211152,0.1119518001757761,0.1004715102492121,0.1197328705941364,0.155570129
201312_114.2380314_22.670535799999996.png,0.2901181275244194,0.3493932952576557,0.3217059795952822,0.1204349084887622,0.270413078
201312_114.26495182895304_22.709595012731427.png,0.1054553089759881,0.2492115465901581,0.532585395802509,0.12199297596263,0.252311307
201312_114.2829641_22.722505.png,0.1061915737193189,0.6499130178026788,0.79184856065794,0.5087527953611192,0.514176487
201312_114.297774_22.668009000000005.png,0.1069040664139839,0.3493832220317472,0.4330091821271277,0.3392828586596323,0.307144832
201312_114.3024738_22.713602799999997.png,0.2896974727667191,0.4626769078519782,0.2202585974005696,0.6084187930771766,0.395262943
201312_114.3081115_22.7803939.png,0.2897856126184672,0.5592671109201119,0.7304825225988684,0.3392672480715533,0.479700624
201312_114.30882777640898_22.732776127722143.png,0.4015608527031938,0.2482857518096717,0.4328849639673884,0.254901769003677,0.334408334
201312_114.3115919864939_22.782113155236605.png,0.4017018741947281,0.5593231410526373,0.532026147515981,0.1208575588894831,0.40347718
201312_114.31522844727854_22.755518967676593.png,0.4969144723038438,0.1102446113834595,0.7928283778042038,0.1215299600469152,0.380379355
201312_114.32047496065323_22.79014665066662.png,0.4020442543694774,0.1113323353157037,0.2198380466440698,0.3395478218175315,0.268190615
201312_114.3210375_22.764714699999995.png,0.2898075197595199,0.2475751843724944,0.5318874848355668,0.121261736670989,0.297632981
201312_114.3589352_22.74361039999999.png,0.104241713067092,0.6505420927544685,0.5319326740781514,0.1223510151676452,0.352266874
201312_114.36616_22.6108985.png,0.7529932025785999,0.2472694953171549,0.4338025518697017,0.3399216405748043,0.443496723
201312_114.3839314_22.616090400000004.png,0.6877057101102858,0.5598987112348314,0.433698044593486,0.5105704784834033,0.547968236
201312_114.4100365_22.6964255.png,0.5998762252366273,0.1134817870268158,0.6397789372873185,0.2533019594204081,0.401609727
201312_114.4226865_22.63003519999999.png,0.7863479720532885,0.650416906275295,0.2188959651756406,0.1219670492349802,0.444406973
201312_114.44753853438388_22.59878176472855.png,0.6878706239767526,0.3471580745475497,0.7326732317205077,0.1223793232462929,0.472520313
201312_114.4766241_22.591292899999996.png,0.1031725451903448,0.747037023031226,0.4331913155133658,0.2534801894249026,0.384220268
201312_114.47875850000001_22.553592399999996.png,0.401730197509363,0.5598472187700122,0.6405507553230828,0.4164060025270774,0.504633544
201312_114.4840805_22.53794989999999.png,0.1029900418145259,0.6512311118812002,0.2185800930876159,0.1223339881954278,0.273783809
201312_114.4932418459449_22.59812495946907.png,0.6883773338686411,0.245569237016881,0.3195309263326341,0.3402192325039791,0.398424182
201402_114.2354072444943_22.717375951530183.png,0.4007906733120986,0.5605050577321194,0.218676287728551,0.6106498430276032,0.447655465
201402_114.30325706315772_22.703626619142224.png,0.4008512270911777,0.560519195473742,0.432484398662818,0.2511287982659256,0.411245905
201402_114.31282391584024_22.716085470930057.png,0.4946063091211153,0.3454607816590901,0.0954410425044256,0.1201217454795612,0.26390747
201402_114.3897088_22.742227699999997.png,0.1005217594269825,0.2443722238096534,0.5334688967408702,0.4165628643651785,0.323731436
201402_114.410324_22.6407317.png,0.4006202031698354,0.3447862777817088,0.6402750013359365,0.1210152828651509,0.376674191
201403_114.02884416138046_22.76146747143481.png,0.1003415294881542,0.2443172888044137,0.3184381807168587,0.121496378778004,0.196148344
201403_114.291943_22.670415299999995.png,0.1008467668926974,0.3447170619882139,0.3184593408054976,0.4166885070937198,0.295177919
201404_113.88194917077641_22.8155861177406.png,0.2878963330135173,0.2438295703364201,0.4322787311030413,0.1210828996462292,0.271271884
201404_113.8891361_22.658751799999997.png,0.2879484088064046,0.1087260795987934,0.6410129597374017,0.1215502865700447,0.289809434
201404_113.9381102174492_22.67214804135569.png,0.2878815269719582,0.2432947746847085,0.534214907179229,0.2479683882164152,0.328339899
201408_113.9440293_22.7980389.png,0.602649253886412,0.2433285925205749,0.4320434338759337,0.2481023429743649,0.381530906
201410_114.39313294679685_22.740476520102636.png,0.6026387591309507,0.6522515460436431,0.5341070590240914,0.4178801342281332,0.551719375
201410_114.401642_22.760514199999992.png,0.1011470329564254,0.871104631114802,0.8006535523653822,0.1219870739030568,0.473723073
201509_113.8842395_22.5070012.png,0.1021027174744514,0.3439006346639769,0.2162468203676697,0.3400342840313881,0.250571114
201510_113.9132915_22.4939517.png,0.6889255759846743,0.3440055892052397,0.4324551407602762,0.4177719811867662,0.470789572
201510_114.12311478463587_22.540428499015647.png,0.1025025511273329,0.3441120288737838,0.7365078786705949,0.3403706080457114,0.380873267
201510_114.141854_22.6526184.png,0.2872747916181756,0.5619638984273915,0.6418160079928967,0.2472030795314265,0.434564444
201510_114.1548433_22.612801099999995.png,0.1029324178511085,0.3437979883784925,0.0921354726018855,0.1201503267556628,0.164754051
201511_113.78989593872954_22.626797290819933.png,0.602942353695842,0.106553517293529,0.8594282548228537,0.3404591691626685,0.477345824
201511_113.8926971_22.590370800000002.png,0.3991162682932075,0.5622327768895525,0.7363008490239729,0.5132449056543353,0.5527237
201601_113.8745102_22.5675937.png,0.1025685150081301,0.2425689113890895,0.2157085289931717,0.5133249963208915,0.268542738
201601_113.91355756883638_22.578036885096644.png,0.1030133573450032,0.3434293029199729,0.3174219538320273,0.2467147303730191,0.252644836
201601_113.9205707480704_22.555670959071687.png,0.2870629617921872,0.2426350170982145,0.8017380066621179,0.3395860456642939,0.417755508
201601_113.9367483_22.5688907.png,0.1034155242301453,0.56255500284576,0.5335194798656585,0.1190389379593652,0.329632236
201601_113.95563_22.5731096.png,0.2869944512360938,0.4626183217645298,0.3171386283295002,0.6133221012676018,0.420018376
201601_113.97572705186109_22.58630829746072.png,0.1037488414542246,0.2420947830177133,0.7374635698370379,0.1198115106579482,0.300779676
201601_113.98643188363951_22.565336028740756.png,0.4970921974432821,0.1057705811745587,0.2158102483351263,0.246053412670724,0.26618161
201601_114.00555478492693_22.63003206862512.png,0.2864083887604602,0.3429057512574132,0.533507035086668,0.4178735234944908,0.395173675
201601_114.0135251_22.565275.png,0.2864466510386473,0.3430065011164906,0.4326148223397831,0.3397930205365889,0.350465249
201601_114.03942740028948_22.59325947934857.png,0.1039153133046408,0.2419078383789263,0.2154392621160805,0.1193407729014266,0.170150797
201601_114.0493319_22.6903141.png,0.2863757224485546,0.4623803841950796,0.859868281534532,0.1197555856451812,0.432094993
201601_114.04964802536469_22.65207090120377.png,0.7607730416630374,0.3430386702944158,0.2155071285813347,0.1201658503974643,0.359871173
201601_114.0712346_22.5696774.png,0.1042883295447539,0.4623909474950174,0.5334371363614353,0.2447655885874032,0.3362205
201601_114.10467809451235_22.63798504103764.png,0.2863107011721065,0.1041222792165281,0.7379779123698241,0.120459665539921,0.31221764
201601_114.1115713_22.576595899999997.png,0.1046356581823202,0.3434747500331935,0.2154531376350578,0.2441968327285147,0.226940095
201602_114.0076178_22.653348199999996.png,0.2862845112601774,0.3435840101581148,0.2155250178626787,0.3400545688216808,0.296362027
201602_114.1318184_22.558027199999998.png,0.8335386400938641,0.8714514844739368,0.0906181785697679,0.5143835964447467,0.577497975
201606_114.0391485_22.7282786.png,0.1049993955532185,0.2409321637691127,0.4337809576349118,0.3397705673346903,0.279870771
